feature,coefficient,absolute_coefficient,selected
R3HCC1 (203069),-0.0,0.0,False
DCTN6 (10671),-0.0,0.0,False
LEPROTL1 (23484),-0.0,0.0,False
MTMR9 (66036),0.0,0.0,False
SLC39A14 (23516),-0.0,0.0,False
AMH (268),-0.0,0.0,False
DKKL1 (27120),0.0,0.0,False
OAZ1 (4946),0.0,0.0,False
CASP14 (23581),-0.0,0.0,False
AKT2 (208),0.0,0.0,False
GPI (2821),-0.0,0.0,False
CCNP (79935),0.0,0.0,False
CLC (1178),-0.0,0.0,False
DYRK1B (9149),0.0,0.0,False
FBL (2091),0.0,0.0,False
LGALS13 (29124),0.0,0.0,False
TIMM50 (92609),-0.0,0.0,False
RPS16 (6217),0.0,0.0,False
ANKRD27 (84079),0.0,0.0,False
PDCD5 (9141),0.0,0.0,False
URI1 (8725),0.0,0.0,False
CCNE1 (898),0.0,0.0,False
POP4 (10775),-0.0,0.0,False
AURKC (6795),0.0,0.0,False
PLD3 (23646),0.0,0.0,False
PRX (57716),0.0,0.0,False
PIAS4 (51588),0.0,0.0,False
CLIP3 (25999),0.0,0.0,False
CACTIN (58509),0.0,0.0,False
APLP1 (333),-0.0,0.0,False
TJP3 (27134),0.0,0.0,False
PRKD2 (25865),-0.0,0.0,False
SLC1A5 (6510),0.0,0.0,False
ZFR2 (23217),-0.0,0.0,False
OVOL3 (728361),0.0,0.0,False
NUMBL (9253),0.0,0.0,False
POLR2I (5438),0.0,0.0,False
FSD1 (79187),0.0,0.0,False
TBCB (1155),0.0,0.0,False
SHD (56961),-0.0,0.0,False
YJU2 (55702),-0.0,0.0,False
EBI3 (10148),-0.0,0.0,False
SLC1A6 (6511),-0.0,0.0,False
SYDE1 (85360),-0.0,0.0,False
TRMT1 (55621),0.0,0.0,False
ZNF419 (79744),0.0,0.0,False
MED25 (81857),0.0,0.0,False
LILRB1 (10859),-0.0,0.0,False
SGTA (6449),0.0,0.0,False
NOVA2 (4858),-0.0,0.0,False
TLE5 (166),-0.0,0.0,False
PTOV1 (53635),0.0,0.0,False
YJU2B (81576),0.0,0.0,False
TLE6 (79816),-0.0,0.0,False
IL4I1 (259307),0.0,0.0,False
TBC1D17 (79735),0.0,0.0,False
RSPH6A (81492),0.0,0.0,False
CLEC4M (10332),0.0,0.0,False
DMPK (1760),-0.0,0.0,False
RETN (56729),-0.0,0.0,False
STX10 (8677),-0.0,0.0,False
LILRA1 (11024),-0.0,0.0,False
SNAPC2 (6618),0.0,0.0,False
C19orf53 (28974),0.0,0.0,False
C19orf44 (84167),0.0,0.0,False
ILVBL (10994),-0.0,0.0,False
EPHX3 (79852),-0.0,0.0,False
AKAP8 (10270),-0.0,0.0,False
RASAL3 (64926),0.0,0.0,False
OLFM2 (93145),-0.0,0.0,False
MED26 (9441),-0.0,0.0,False
PPP6R1 (22870),-0.0,0.0,False
TIMM44 (10469),0.0,0.0,False
FAM32A (26017),-0.0,0.0,False
VRK3 (51231),-0.0,0.0,False
TNNT1 (7138),-0.0,0.0,False
ASF1B (55723),0.0,0.0,False
IL27RA (9466),0.0,0.0,False
CCDC61 (729440),-0.0,0.0,False
ZC2HC1A (51101),-0.0,0.0,False
NDRG1 (10397),0.0,0.0,False
CCN4 (8840),0.0,0.0,False
CAPN15 (6650),0.0,0.0,False
SALL1 (6299),0.0,0.0,False
BFAR (51283),-0.0,0.0,False
DNAJA3 (9093),0.0,0.0,False
HMOX2 (3163),0.0,0.0,False
USP31 (57478),0.0,0.0,False
CPPED1 (55313),0.0,0.0,False
AQP8 (343),-0.0,0.0,False
GGA2 (23062),0.0,0.0,False
ELOB (6923),0.0,0.0,False
EARS2 (124454),-0.0,0.0,False
PRSS33 (260429),-0.0,0.0,False
UBFD1 (56061),0.0,0.0,False
CLUAP1 (23059),0.0,0.0,False
ZNF174 (7727),0.0,0.0,False
GSPT1 (2935),0.0,0.0,False
TOX3 (27324),0.0,0.0,False
RBL2 (5934),0.0,0.0,False
QPRT (23475),0.0,0.0,False
NOMO1 (23420),0.0,0.0,False
SLC6A2 (6530),-0.0,0.0,False
VPS35L (57020),-0.0,0.0,False
CCP110 (9738),-0.0,0.0,False
TMC5 (79838),-0.0,0.0,False
SYT17 (51760),0.0,0.0,False
IL21R (50615),-0.0,0.0,False
KAT8 (84148),0.0,0.0,False
XYLT1 (64131),0.0,0.0,False
BCKDK (10295),0.0,0.0,False
CDIPT (10423),0.0,0.0,False
STX4 (6810),-0.0,0.0,False
MAZ (4150),0.0,0.0,False
RPGRIP1L (23322),0.0,0.0,False
PYCARD (29108),-0.0,0.0,False
PIEZO1 (9780),0.0,0.0,False
EEF2K (29904),0.0,0.0,False
KNOP1 (400506),0.0,0.0,False
CRYM (1428),-0.0,0.0,False
NME4 (4833),-0.0,0.0,False
ZNF500 (26048),0.0,0.0,False
TSC2 (7249),0.0,0.0,False
CRISPLD2 (83716),0.0,0.0,False
USP10 (9100),0.0,0.0,False
COTL1 (23406),-0.0,0.0,False
SEC14L5 (9717),0.0,0.0,False
WFDC1 (58189),-0.0,0.0,False
NAGPA (51172),-0.0,0.0,False
TAF1C (9013),-0.0,0.0,False
HSDL1 (83693),0.0,0.0,False
NECAB2 (54550),0.0,0.0,False
MPG (4350),-0.0,0.0,False
MLYCD (23417),-0.0,0.0,False
NPRL3 (8131),0.0,0.0,False
ABCC1 (4363),0.0,0.0,False
NOMO3 (408050),0.0,0.0,False
LMF1 (64788),0.0,0.0,False
FBXO31 (79791),0.0,0.0,False
MEFV (4210),0.0,0.0,False
ZP2 (7783),0.0,0.0,False
UBE2I (7329),-0.0,0.0,False
NUBP1 (4682),-0.0,0.0,False
RHBDL1 (9028),0.0,0.0,False
STUB1 (10273),0.0,0.0,False
METRN (79006),-0.0,0.0,False
FOXF1 (2294),0.0,0.0,False
SLC7A5 (8140),-0.0,0.0,False
ANTKMT (65990),-0.0,0.0,False
HAGHL (84264),-0.0,0.0,False
CLCN7 (1186),0.0,0.0,False
MTHFSD (64779),0.0,0.0,False
CIAO3 (64428),0.0,0.0,False
RNF40 (9810),0.0,0.0,False
AQP9 (366),-0.0,0.0,False
ESRP1 (54845),0.0,0.0,False
OIP5 (11339),0.0,0.0,False
EYA1 (2138),-0.0,0.0,False
RIPK2 (8767),-0.0,0.0,False
INTS9 (55756),-0.0,0.0,False
FZD3 (7976),-0.0,0.0,False
CA2 (760),-0.0,0.0,False
RP1 (6101),0.0,0.0,False
ZFAND1 (79752),0.0,0.0,False
TRIM35 (23087),-0.0,0.0,False
BRF2 (55290),0.0,0.0,False
ZDHHC2 (51201),-0.0,0.0,False
CSPP1 (79848),0.0,0.0,False
PDGFRL (5157),0.0,0.0,False
SGK3 (23678),0.0,0.0,False
MYEF2 (50804),0.0,0.0,False
BLOC1S6 (26258),-0.0,0.0,False
NBN (4683),-0.0,0.0,False
TRPA1 (8989),0.0,0.0,False
CPQ (10404),0.0,0.0,False
JPH1 (56704),0.0,0.0,False
EMC2 (9694),0.0,0.0,False
EIF3E (3646),-0.0,0.0,False
RAB2A (5862),0.0,0.0,False
GDAP1 (54332),-0.0,0.0,False
STK3 (6788),-0.0,0.0,False
DKK4 (27121),-0.0,0.0,False
IKBKB (3551),-0.0,0.0,False
DECR1 (1666),-0.0,0.0,False
NIPAL2 (79815),0.0,0.0,False
POP1 (10940),0.0,0.0,False
LAPTM4B (55353),0.0,0.0,False
SFRP1 (6422),-0.0,0.0,False
BPNT2 (54928),0.0,0.0,False
CALB1 (793),0.0,0.0,False
SLC30A4 (7782),-0.0,0.0,False
VPS18 (57617),-0.0,0.0,False
AAGAB (79719),-0.0,0.0,False
RHOV (171177),-0.0,0.0,False
CEMIP (57214),0.0,0.0,False
FAH (2184),-0.0,0.0,False
CD276 (80381),-0.0,0.0,False
RAB11A (8766),-0.0,0.0,False
IGDCC4 (57722),-0.0,0.0,False
ACSBG1 (23205),-0.0,0.0,False
AP3B2 (8120),-0.0,0.0,False
RASL12 (51285),0.0,0.0,False
MTFMT (123263),-0.0,0.0,False
TRIP4 (9325),-0.0,0.0,False
HERC1 (8925),0.0,0.0,False
CSK (1445),-0.0,0.0,False
CORO2B (10391),0.0,0.0,False
LACTB (114294),-0.0,0.0,False
IQCH (64799),0.0,0.0,False
RPAP1 (26015),0.0,0.0,False
HOMER2 (9455),0.0,0.0,False
EHD4 (30844),0.0,0.0,False
TJP1 (7082),-0.0,0.0,False
SPG11 (80208),-0.0,0.0,False
EIF3J (8669),-0.0,0.0,False
DNAJC17 (55192),0.0,0.0,False
SCG3 (29106),0.0,0.0,False
DMXL2 (23312),-0.0,0.0,False
BMF (90427),0.0,0.0,False
GABPB1 (2553),0.0,0.0,False
TMEM87A (25963),-0.0,0.0,False
TGM5 (9333),-0.0,0.0,False
DTWD1 (56986),0.0,0.0,False
OCA2 (4948),-0.0,0.0,False
ATP8B4 (79895),-0.0,0.0,False
CEP152 (22995),0.0,0.0,False
ZNF106 (64397),-0.0,0.0,False
CLNK (116449),0.0,0.0,False
SH3D19 (152503),0.0,0.0,False
PRELID3B (51012),0.0,0.0,False
ARID3A (1820),0.0,0.0,False
KISS1R (84634),0.0,0.0,False
PCYOX1 (51449),0.0,0.0,False
TIA1 (7072),-0.0,0.0,False
C2orf42 (54980),-0.0,0.0,False
TRAK2 (66008),0.0,0.0,False
AAK1 (22848),-0.0,0.0,False
THADA (63892),0.0,0.0,False
ATF2 (1386),-0.0,0.0,False
RND3 (390),-0.0,0.0,False
PLEK (5341),-0.0,0.0,False
ORC4 (5000),0.0,0.0,False
PNO1 (56902),0.0,0.0,False
COX7A2L (9167),-0.0,0.0,False
ORC2 (4999),-0.0,0.0,False
WIPF1 (7456),-0.0,0.0,False
EPAS1 (2034),0.0,0.0,False
SUMO1 (7341),-0.0,0.0,False
AMPD1 (270),-0.0,0.0,False
CD207 (50489),0.0,0.0,False
DNAJC16 (23341),0.0,0.0,False
DHCR24 (1718),0.0,0.0,False
PRRX1 (5396),-0.0,0.0,False
BCL9 (607),0.0,0.0,False
ALMS1 (7840),0.0,0.0,False
FARSB (10056),0.0,0.0,False
PARD3B (117583),0.0,0.0,False
EPHA4 (2043),-0.0,0.0,False
SPR (6697),-0.0,0.0,False
PLEKHA3 (65977),0.0,0.0,False
MSH6 (2956),-0.0,0.0,False
NFE2L2 (4780),-0.0,0.0,False
ATP6V1B1 (525),0.0,0.0,False
VAX2 (25806),-0.0,0.0,False
GRIN3B (116444),0.0,0.0,False
KYNU (8942),-0.0,0.0,False
SOS1 (6654),0.0,0.0,False
SLC1A4 (6509),-0.0,0.0,False
PLCL1 (5334),-0.0,0.0,False
HPCAL1 (3241),-0.0,0.0,False
TAF1B (9014),-0.0,0.0,False
ID2 (3398),-0.0,0.0,False
PROC (5624),-0.0,0.0,False
TPO (7173),0.0,0.0,False
STK25 (10494),0.0,0.0,False
PASK (23178),-0.0,0.0,False
PPP1R7 (5510),0.0,0.0,False
HDLBP (3069),0.0,0.0,False
SLC5A7 (60482),-0.0,0.0,False
STK16 (8576),0.0,0.0,False
ABCB6 (10058),-0.0,0.0,False
UXS1 (80146),0.0,0.0,False
CNPPD1 (27013),-0.0,0.0,False
MLPH (79083),-0.0,0.0,False
ODC1 (4953),0.0,0.0,False
BIRC6 (57448),-0.0,0.0,False
NOL10 (79954),-0.0,0.0,False
SLC25A12 (8604),0.0,0.0,False
SDC1 (6382),0.0,0.0,False
SRSF7 (6432),-0.0,0.0,False
DARS1 (1615),-0.0,0.0,False
LCT (3938),-0.0,0.0,False
DLX2 (1746),-0.0,0.0,False
RMDN2 (151393),-0.0,0.0,False
RAB3GAP1 (22930),0.0,0.0,False
PLEKHB2 (55041),-0.0,0.0,False
QPCT (25797),0.0,0.0,False
DCAF17 (80067),0.0,0.0,False
PRKD3 (23683),0.0,0.0,False
CEBPZ (10153),-0.0,0.0,False
STRN (6801),-0.0,0.0,False
GORASP2 (26003),0.0,0.0,False
MARK1 (4139),0.0,0.0,False
TNR (7143),-0.0,0.0,False
MORN1 (79906),0.0,0.0,False
RNF19B (127544),-0.0,0.0,False
MAD2L2 (10459),0.0,0.0,False
SWT1 (54823),-0.0,0.0,False
C1orf21 (81563),-0.0,0.0,False
FBXO2 (26232),0.0,0.0,False
SRM (6723),0.0,0.0,False
DOCK7 (85440),-0.0,0.0,False
MEF2D (4209),-0.0,0.0,False
LAMTOR2 (28956),-0.0,0.0,False
ARHGEF2 (9181),-0.0,0.0,False
GON4L (54856),0.0,0.0,False
RHOU (58480),-0.0,0.0,False
SFPQ (6421),0.0,0.0,False
DLGAP3 (58512),0.0,0.0,False
ASH1L (55870),0.0,0.0,False
TRIM62 (55223),0.0,0.0,False
DNAJC6 (9829),0.0,0.0,False
LEPR (3953),0.0,0.0,False
IVNS1ABP (10625),-0.0,0.0,False
GADD45A (1647),0.0,0.0,False
RPE65 (6121),-0.0,0.0,False
RGS2 (5997),-0.0,0.0,False
PRDM2 (7799),0.0,0.0,False
WLS (79971),-0.0,0.0,False
PRAMEF12 (390999),-0.0,0.0,False
PRAMEF1 (65121),0.0,0.0,False
PLA2G4A (5321),-0.0,0.0,False
KIAA2013 (90231),0.0,0.0,False
SLC35D1 (23169),-0.0,0.0,False
PDC (5132),0.0,0.0,False
NCF2 (4688),-0.0,0.0,False
SMG7 (9887),0.0,0.0,False
PRG4 (10216),-0.0,0.0,False
MFN2 (9927),0.0,0.0,False
SCAMP3 (10067),-0.0,0.0,False
S100PBP (64766),0.0,0.0,False
GPX7 (2882),0.0,0.0,False
CAPZA1 (829),-0.0,0.0,False
ICMT (23463),0.0,0.0,False
MRPL37 (51253),0.0,0.0,False
NPHS2 (7827),0.0,0.0,False
WRAP73 (49856),0.0,0.0,False
LRRC42 (115353),0.0,0.0,False
TMEM59 (9528),-0.0,0.0,False
TCEANC2 (127428),0.0,0.0,False
FAM20B (9917),-0.0,0.0,False
CEP104 (9731),0.0,0.0,False
ANGPTL1 (9068),-0.0,0.0,False
RALGPS2 (55103),0.0,0.0,False
PAPPA2 (60676),0.0,0.0,False
TPSG1 (25823),0.0,0.0,False
SCP2 (6342),0.0,0.0,False
CACYBP (27101),-0.0,0.0,False
RPL22 (6146),0.0,0.0,False
CHD5 (26038),-0.0,0.0,False
QSOX1 (5768),-0.0,0.0,False
MECR (51102),0.0,0.0,False
HDAC1 (3065),-0.0,0.0,False
RAP1A (5906),-0.0,0.0,False
ATP5PB (515),-0.0,0.0,False
WDR77 (79084),-0.0,0.0,False
EDEM3 (80267),-0.0,0.0,False
KCNC4 (3749),-0.0,0.0,False
SRSF4 (6429),0.0,0.0,False
STXBP3 (6814),-0.0,0.0,False
AMPD2 (271),0.0,0.0,False
OPRD1 (4985),-0.0,0.0,False
ELAPOR1 (57535),0.0,0.0,False
PARK7 (11315),0.0,0.0,False
ERRFI1 (54206),-0.0,0.0,False
PHF13 (148479),0.0,0.0,False
FHL2 (2274),-0.0,0.0,False
SLC9A2 (6549),0.0,0.0,False
IL18RAP (8807),0.0,0.0,False
LMAN2L (81562),0.0,0.0,False
SF3B6 (51639),0.0,0.0,False
TFCP2L1 (29842),0.0,0.0,False
EPB41L5 (57669),0.0,0.0,False
STEAP3 (55240),-0.0,0.0,False
ACTR3 (10096),0.0,0.0,False
ZAP70 (7535),0.0,0.0,False
SLC35F5 (80255),0.0,0.0,False
ACTR1B (10120),0.0,0.0,False
NCL (4691),-0.0,0.0,False
FAHD2A (51011),-0.0,0.0,False
KCNIP3 (30818),0.0,0.0,False
PIKFYVE (200576),-0.0,0.0,False
CCL20 (6364),-0.0,0.0,False
IL1A (3552),-0.0,0.0,False
TTL (150465),-0.0,0.0,False
TP53I3 (9540),-0.0,0.0,False
DNAJC27 (51277),-0.0,0.0,False
POMC (5443),0.0,0.0,False
MPV17 (4358),-0.0,0.0,False
ITGA4 (3676),0.0,0.0,False
FNDC4 (64838),-0.0,0.0,False
ITGB6 (3694),-0.0,0.0,False
NRBP1 (29959),0.0,0.0,False
EIF2B4 (8890),0.0,0.0,False
GTF3C2 (2976),-0.0,0.0,False
SLC30A3 (7781),0.0,0.0,False
STAM2 (10254),-0.0,0.0,False
TANC1 (85461),0.0,0.0,False
ACVR1 (90),-0.0,0.0,False
CYTIP (9595),0.0,0.0,False
CENPA (1058),-0.0,0.0,False
GPD2 (2820),-0.0,0.0,False
OTOF (9381),0.0,0.0,False
RTKN (6242),-0.0,0.0,False
KANSL3 (55683),0.0,0.0,False
SNX17 (9784),-0.0,0.0,False
MOB1A (55233),0.0,0.0,False
ARHGEF26 (26084),0.0,0.0,False
EIF1B (10289),-0.0,0.0,False
ABHD14B (84836),-0.0,0.0,False
ABCC5 (10057),0.0,0.0,False
RRP9 (9136),-0.0,0.0,False
PEX5L (51555),0.0,0.0,False
GORASP1 (64689),0.0,0.0,False
COMMD2 (51122),-0.0,0.0,False
WDR48 (57599),-0.0,0.0,False
ACVR2B (93),-0.0,0.0,False
MAPKAPK3 (7867),-0.0,0.0,False
CISH (1154),0.0,0.0,False
HEMK1 (51409),0.0,0.0,False
PLSCR4 (57088),0.0,0.0,False
MRPL3 (11222),0.0,0.0,False
KLHL24 (54800),0.0,0.0,False
PLCH1 (23007),-0.0,0.0,False
VIPR1 (7433),-0.0,0.0,False
SPCS1 (28972),-0.0,0.0,False
DGUOK (1716),-0.0,0.0,False
ADAM23 (8745),-0.0,0.0,False
EEF1B2 (1933),0.0,0.0,False
INO80D (54891),0.0,0.0,False
SLC4A3 (6508),-0.0,0.0,False
NEK4 (6787),0.0,0.0,False
EIF4G1 (1981),0.0,0.0,False
DNAH1 (25981),0.0,0.0,False
FOXP1 (27086),-0.0,0.0,False
CLCN2 (1181),-0.0,0.0,False
NKTR (4820),0.0,0.0,False
TNNC1 (7134),0.0,0.0,False
ZBTB47 (92999),0.0,0.0,False
SSR3 (6747),0.0,0.0,False
PSMD14 (10213),0.0,0.0,False
ASB3 (51130),0.0,0.0,False
IL18R1 (8809),0.0,0.0,False
GLS (2744),0.0,0.0,False
COQ10B (80219),-0.0,0.0,False
TXNDC9 (10190),0.0,0.0,False
OTX1 (5013),0.0,0.0,False
NEU2 (4759),0.0,0.0,False
GGCX (2677),0.0,0.0,False
CCT4 (10575),-0.0,0.0,False
KCNJ13 (3769),0.0,0.0,False
EFHD1 (80303),0.0,0.0,False
USP34 (9736),-0.0,0.0,False
IGFBP5 (3488),0.0,0.0,False
ELMOD3 (84173),-0.0,0.0,False
IGFBP2 (3485),0.0,0.0,False
UNC50 (25972),-0.0,0.0,False
PECR (55825),0.0,0.0,False
DNAH6 (1768),0.0,0.0,False
GNLY (10578),-0.0,0.0,False
SF3B1 (23451),-0.0,0.0,False
ST3GAL5 (8869),-0.0,0.0,False
IL1R2 (7850),0.0,0.0,False
IL1RL1 (9173),0.0,0.0,False
IL1RL2 (8808),-0.0,0.0,False
WNT6 (7475),0.0,0.0,False
IL1R1 (3554),0.0,0.0,False
SMYD1 (150572),-0.0,0.0,False
PRKAG3 (53632),-0.0,0.0,False
ZNF142 (7701),0.0,0.0,False
CHST10 (9486),-0.0,0.0,False
CHMP3 (51652),-0.0,0.0,False
PLCD4 (84812),-0.0,0.0,False
KDM3A (55818),-0.0,0.0,False
HSPE1 (3336),0.0,0.0,False
MOB4 (25843),0.0,0.0,False
PDCL3 (79031),0.0,0.0,False
PAPOLG (64895),0.0,0.0,False
STAT1 (6772),0.0,0.0,False
PPM1G (5496),-0.0,0.0,False
FN1 (2335),0.0,0.0,False
CLIP4 (79745),0.0,0.0,False
GRB14 (2888),-0.0,0.0,False
PCGF1 (84759),-0.0,0.0,False
NDUFS7 (374291),-0.0,0.0,False
TTC31 (64427),-0.0,0.0,False
MOGS (7841),0.0,0.0,False
INO80B (83444),0.0,0.0,False
GCA (25801),-0.0,0.0,False
RPS15 (6209),-0.0,0.0,False
IFIH1 (64135),-0.0,0.0,False
APC2 (10297),0.0,0.0,False
GCG (2641),-0.0,0.0,False
PCSK4 (54760),0.0,0.0,False
REEP6 (92840),-0.0,0.0,False
PDE1A (5136),0.0,0.0,False
TLX2 (3196),-0.0,0.0,False
AUP1 (550),-0.0,0.0,False
RTN4 (57142),-0.0,0.0,False
EVA1A (84141),0.0,0.0,False
FANCL (55120),-0.0,0.0,False
REG1A (5967),-0.0,0.0,False
EFEMP1 (2202),-0.0,0.0,False
WDR75 (84128),0.0,0.0,False
LANCL1 (10314),-0.0,0.0,False
MRPL19 (9801),0.0,0.0,False
ACADL (33),0.0,0.0,False
HTRA2 (27429),-0.0,0.0,False
CCDC88A (55704),-0.0,0.0,False
TACR1 (6869),-0.0,0.0,False
POLE4 (56655),0.0,0.0,False
GALNT3 (2591),0.0,0.0,False
DOK1 (1796),-0.0,0.0,False
LOXL3 (84695),-0.0,0.0,False
RO60 (6738),-0.0,0.0,False
UCHL5 (51377),-0.0,0.0,False
SCAP (22937),0.0,0.0,False
CCN2 (1490),0.0,0.0,False
RNF146 (81847),0.0,0.0,False
SGK1 (6446),-0.0,0.0,False
ALDH8A1 (64577),0.0,0.0,False
MYB (4602),-0.0,0.0,False
RAB32 (10981),0.0,0.0,False
AKAP7 (9465),-0.0,0.0,False
TNFAIP3 (7128),-0.0,0.0,False
FBXO30 (84085),0.0,0.0,False
PLAGL1 (5325),0.0,0.0,False
ADGB (79747),0.0,0.0,False
ZC2HC1B (153918),0.0,0.0,False
PHF3 (23469),0.0,0.0,False
SGIP1 (84251),-0.0,0.0,False
SPACA1 (81833),-0.0,0.0,False
CNR1 (1268),0.0,0.0,False
ARG1 (383),-0.0,0.0,False
TCF21 (6943),-0.0,0.0,False
BCAS2 (10286),0.0,0.0,False
PMFBP1 (83449),-0.0,0.0,False
OLFM3 (118427),0.0,0.0,False
CASQ2 (845),-0.0,0.0,False
TGIF2 (60436),-0.0,0.0,False
RPN2 (6185),0.0,0.0,False
GHRH (2691),-0.0,0.0,False
ARMC2 (84071),0.0,0.0,False
FOXO3 (2309),0.0,0.0,False
MYL12B (103910),-0.0,0.0,False
DCLRE1B (64858),0.0,0.0,False
VAMP8 (8673),-0.0,0.0,False
ZNF430 (80264),0.0,0.0,False
RXYLT1 (10329),0.0,0.0,False
SLC16A7 (9194),-0.0,0.0,False
MED28 (80306),0.0,0.0,False
FBXL5 (26234),0.0,0.0,False
UBE3D (90025),0.0,0.0,False
HMGN3 (9324),0.0,0.0,False
CASP8AP2 (9994),0.0,0.0,False
ELOVL4 (6785),0.0,0.0,False
DDX59 (83479),-0.0,0.0,False
TNNT2 (7139),-0.0,0.0,False
KIF14 (9928),-0.0,0.0,False
RPS25 (6230),0.0,0.0,False
KPTN (11133),-0.0,0.0,False
SLC8A2 (6543),0.0,0.0,False
ZNF541 (84215),0.0,0.0,False
APOA1 (335),-0.0,0.0,False
MMP8 (4317),-0.0,0.0,False
IFT46 (56912),0.0,0.0,False
TREH (11181),-0.0,0.0,False
KMT2A (4297),0.0,0.0,False
STK11 (6794),-0.0,0.0,False
A4GNT (51146),0.0,0.0,False
STAG1 (10274),0.0,0.0,False
CAMSAP2 (23271),-0.0,0.0,False
ATF6 (22926),-0.0,0.0,False
CRYGD (1421),-0.0,0.0,False
C1orf54 (79630),0.0,0.0,False
USP35 (57558),0.0,0.0,False
SPCS2 (9789),-0.0,0.0,False
ATP10B (23120),-0.0,0.0,False
IRAG2 (4033),0.0,0.0,False
DNAI7 (55259),0.0,0.0,False
CA14 (23632),-0.0,0.0,False
B4GALT6 (9331),-0.0,0.0,False
MREG (55686),0.0,0.0,False
TTR (7276),-0.0,0.0,False
KLF7 (8609),0.0,0.0,False
CREB1 (1385),0.0,0.0,False
NRP2 (8828),-0.0,0.0,False
FASTKD2 (22868),-0.0,0.0,False
TNP1 (7141),0.0,0.0,False
PKD2 (5311),0.0,0.0,False
ABCG2 (9429),-0.0,0.0,False
SPP1 (6696),-0.0,0.0,False
RAD23B (5887),-0.0,0.0,False
NDUFA8 (4702),0.0,0.0,False
PPP6C (5537),-0.0,0.0,False
BSPRY (54836),0.0,0.0,False
NEK6 (10783),0.0,0.0,False
PHF19 (26147),-0.0,0.0,False
FBXW2 (26190),-0.0,0.0,False
TRIM32 (22954),0.0,0.0,False
CNTRL (11064),-0.0,0.0,False
RAB14 (51552),-0.0,0.0,False
GLE1 (2733),0.0,0.0,False
PTPA (5524),-0.0,0.0,False
SET (6418),0.0,0.0,False
DYNC2I2 (89891),-0.0,0.0,False
ABITRAM (54942),-0.0,0.0,False
CTNNAL1 (8727),-0.0,0.0,False
HDHD3 (81932),-0.0,0.0,False
RBM18 (92400),-0.0,0.0,False
SLC46A2 (57864),-0.0,0.0,False
KDSR (2531),-0.0,0.0,False
DCAF4 (26094),0.0,0.0,False
YLPM1 (56252),-0.0,0.0,False
ZBTB45 (84878),0.0,0.0,False
C19orf25 (148223),-0.0,0.0,False
ONECUT2 (9480),-0.0,0.0,False
VPS4B (9525),-0.0,0.0,False
CSF3R (1441),-0.0,0.0,False
HSDL2 (84263),-0.0,0.0,False
ALG2 (85365),0.0,0.0,False
DENND1A (57706),-0.0,0.0,False
GALNT12 (79695),-0.0,0.0,False
INVS (27130),-0.0,0.0,False
NR4A3 (8013),-0.0,0.0,False
MAPKAP1 (79109),0.0,0.0,False
FKBP15 (23307),0.0,0.0,False
PTBP3 (9991),-0.0,0.0,False
STBD1 (8987),0.0,0.0,False
HEATR1 (55127),-0.0,0.0,False
ELL2 (22936),-0.0,0.0,False
FGF23 (8074),-0.0,0.0,False
CCND2 (894),-0.0,0.0,False
WDR35 (57539),-0.0,0.0,False
LDAH (60526),-0.0,0.0,False
HS1BP3 (64342),-0.0,0.0,False
PCDH17 (27253),-0.0,0.0,False
UCHL3 (7347),-0.0,0.0,False
KLF12 (11278),0.0,0.0,False
UBN1 (29855),0.0,0.0,False
PPL (5493),0.0,0.0,False
EEF2KMT (196483),0.0,0.0,False
RAB3GAP2 (25782),-0.0,0.0,False
MFSD1 (64747),-0.0,0.0,False
CCNI (10983),0.0,0.0,False
DNAH7 (56171),0.0,0.0,False
CYP20A1 (57404),0.0,0.0,False
NDUFB3 (4709),0.0,0.0,False
ITGB1BP1 (9270),-0.0,0.0,False
TRIM67 (440730),-0.0,0.0,False
C1orf198 (84886),0.0,0.0,False
CCDC92 (80212),0.0,0.0,False
SENP5 (205564),0.0,0.0,False
PIGZ (80235),-0.0,0.0,False
CPSF3 (51692),-0.0,0.0,False
ECRG4 (84417),0.0,0.0,False
GTF3C3 (9330),-0.0,0.0,False
TJP2 (9414),0.0,0.0,False
KLF9 (687),-0.0,0.0,False
GDA (9615),-0.0,0.0,False
TRPM6 (140803),-0.0,0.0,False
UBE2B (7320),-0.0,0.0,False
SATB2 (23314),0.0,0.0,False
COLEC11 (78989),0.0,0.0,False
CTSD (1509),-0.0,0.0,False
MUC5B (727897),-0.0,0.0,False
RLF (6018),0.0,0.0,False
KDM5B (10765),-0.0,0.0,False
RPF1 (80135),0.0,0.0,False
MFAP2 (4237),-0.0,0.0,False
SDHB (6390),0.0,0.0,False
PADI2 (11240),0.0,0.0,False
ADGRL2 (23266),0.0,0.0,False
CD48 (962),0.0,0.0,False
SLAMF1 (6504),-0.0,0.0,False
ST6GALNAC5 (81849),-0.0,0.0,False
ACADM (34),-0.0,0.0,False
ETV3 (2117),-0.0,0.0,False
AKT3 (10000),-0.0,0.0,False
RIMS3 (9783),-0.0,0.0,False
KCNQ4 (9132),0.0,0.0,False
ZNF684 (127396),0.0,0.0,False
UAP1 (6675),0.0,0.0,False
ACTL8 (81569),0.0,0.0,False
CTBS (1486),0.0,0.0,False
GBP1 (2633),0.0,0.0,False
ECE1 (1889),0.0,0.0,False
CD160 (11126),0.0,0.0,False
RAB29 (8934),-0.0,0.0,False
CDK18 (5129),-0.0,0.0,False
GPR89A (653519),0.0,0.0,False
