feature,coefficient,absolute_coefficient
TRIM10 (10107),2.607778468262497e-05,2.607778468262497e-05
ARHGEF11 (9826),2.6071913358681996e-05,2.6071913358681996e-05
GAGE13 (645051),2.605810348605169e-05,2.605810348605169e-05
STX8 (9482),-2.603506517436164e-05,2.603506517436164e-05
ZNF641 (121274),2.5978648981231718e-05,2.5978648981231718e-05
DRAP1 (10589),-2.5957740105067552e-05,2.5957740105067552e-05
TPCN2 (219931),2.590348633881808e-05,2.590348633881808e-05
SLC39A6 (25800),2.5898559084761914e-05,2.5898559084761914e-05
CDH20 (28316),-2.5869625502548092e-05,2.5869625502548092e-05
PRODH (5625),2.586825696182781e-05,2.586825696182781e-05
PPP1R18 (170954),-2.5860655281340162e-05,2.5860655281340162e-05
KANK1 (23189),2.5849721148434323e-05,2.5849721148434323e-05
ENG (2022),-2.5831084931859845e-05,2.5831084931859845e-05
CARD14 (79092),2.5821256579966362e-05,2.5821256579966362e-05
CLN6 (54982),2.580094983129512e-05,2.580094983129512e-05
FAM167A (83648),-2.578266640131586e-05,2.578266640131586e-05
BDNF (627),-2.577836488757651e-05,2.577836488757651e-05
CTNNAL1 (8727),-2.5769846124696254e-05,2.5769846124696254e-05
LLGL2 (3993),2.576283561783182e-05,2.576283561783182e-05
RAB11FIP4 (84440),2.5752874379517135e-05,2.5752874379517135e-05
GNG13 (51764),2.5735820680695348e-05,2.5735820680695348e-05
MC1R (4157),2.5696818356773066e-05,2.5696818356773066e-05
HMGA2 (8091),-2.5681179903374553e-05,2.5681179903374553e-05
VAMP5 (10791),-2.567398494665036e-05,2.567398494665036e-05
SH3GLB1 (51100),-2.566798069969071e-05,2.566798069969071e-05
SMAD6 (4091),2.5633261626678685e-05,2.5633261626678685e-05
CNRIP1 (25927),-2.5584668734092808e-05,2.5584668734092808e-05
B3GNTL1 (146712),-2.557341347320257e-05,2.557341347320257e-05
SPDYE16 (102723555),2.556489327335148e-05,2.556489327335148e-05
SPDYE10 (643862),2.5555386485109736e-05,2.5555386485109736e-05
H2BC14 (8342),2.555303189377195e-05,2.555303189377195e-05
NOS1AP (9722),2.554784393906791e-05,2.554784393906791e-05
DENND2A (27147),-2.5476640606005584e-05,2.5476640606005584e-05
EN2 (2020),2.547402395567417e-05,2.547402395567417e-05
KCNMA1 (3778),-2.5469538254852432e-05,2.5469538254852432e-05
ELAVL4 (1996),-2.5456814340491495e-05,2.5456814340491495e-05
PAQR5 (54852),2.5405793040275083e-05,2.5405793040275083e-05
FAM90A12 (645879),2.532963491883758e-05,2.532963491883758e-05
GAS7 (8522),2.5321389154149908e-05,2.5321389154149908e-05
ADAMTSL1 (92949),-2.5308741224791983e-05,2.5308741224791983e-05
CLIC4 (25932),-2.5220402218979405e-05,2.5220402218979405e-05
OCA2 (4948),2.5213539706673047e-05,2.5213539706673047e-05
GPD1 (2819),2.5194894955126652e-05,2.5194894955126652e-05
PPP1R12B (4660),2.5172040988000434e-05,2.5172040988000434e-05
CACNG8 (59283),-2.5144550917878274e-05,2.5144550917878274e-05
LHX3 (8022),-2.5104604081945092e-05,2.5104604081945092e-05
TRIM55 (84675),-2.5092124639312502e-05,2.5092124639312502e-05
GOSR1 (9527),2.5067016780600332e-05,2.5067016780600332e-05
JUN (3725),-2.5060682491547517e-05,2.5060682491547517e-05
PLCG2 (5336),2.505846883445752e-05,2.505846883445752e-05
CCDC85B (11007),-2.5057223458743924e-05,2.5057223458743924e-05
ACRBP (84519),2.5048107185501402e-05,2.5048107185501402e-05
SPESP1 (246777),2.5030298517953638e-05,2.5030298517953638e-05
FGFBP2 (83888),2.5029005536370702e-05,2.5029005536370702e-05
FBXW4 (6468),2.5022202482312355e-05,2.5022202482312355e-05
CYBB (1536),2.5017727137029487e-05,2.5017727137029487e-05
SCN10A (6336),-2.4998613374268742e-05,2.4998613374268742e-05
KCNK5 (8645),2.4958580366079902e-05,2.4958580366079902e-05
OBSCN (84033),2.495249987944831e-05,2.495249987944831e-05
ZBTB7B (51043),2.4927450740012846e-05,2.4927450740012846e-05
HEY2 (23493),2.48832491916988e-05,2.48832491916988e-05
DNAAF19 (388389),2.48810996341805e-05,2.48810996341805e-05
FOXP3 (50943),2.487260923524433e-05,2.487260923524433e-05
GTF2B (2959),-2.486379579081641e-05,2.486379579081641e-05
SLC27A3 (11000),2.4833242691412943e-05,2.4833242691412943e-05
DDRGK1 (65992),2.4796288762789458e-05,2.4796288762789458e-05
IARS2 (55699),2.4789083369094058e-05,2.4789083369094058e-05
SPDYE2 (441273),2.478600827542655e-05,2.478600827542655e-05
AFG3L2 (10939),2.475134772059595e-05,2.475134772059595e-05
FECH (2235),2.4741744121098485e-05,2.4741744121098485e-05
IGSF8 (93185),2.473184362538313e-05,2.473184362538313e-05
RBM24 (221662),-2.4729753304167695e-05,2.4729753304167695e-05
CGN (57530),2.468172179736959e-05,2.468172179736959e-05
NPL (80896),2.467510329155863e-05,2.467510329155863e-05
ANTXR2 (118429),-2.4673681896666674e-05,2.4673681896666674e-05
PDK2 (5164),2.4636474223070744e-05,2.4636474223070744e-05
MSANTD4 (84437),-2.4584812733008152e-05,2.4584812733008152e-05
AKR1C2 (1646),2.457016708027252e-05,2.457016708027252e-05
GAGE10 (102724473),2.456616900497467e-05,2.456616900497467e-05
RHPN2 (85415),2.453585496739798e-05,2.453585496739798e-05
B3GALT9 (100288842),2.452056502324047e-05,2.452056502324047e-05
AIF1L (83543),2.44963442132708e-05,2.44963442132708e-05
CSF3 (1440),-2.447483997919439e-05,2.447483997919439e-05
RNF181 (51255),-2.447100121549845e-05,2.447100121549845e-05
CEP85L (387119),-2.443823302665441e-05,2.443823302665441e-05
MYPN (84665),-2.4375376489012993e-05,2.4375376489012993e-05
ESM1 (11082),-2.4371917195224217e-05,2.4371917195224217e-05
ARPC3 (10094),-2.4362931661209445e-05,2.4362931661209445e-05
MAP3K19 (80122),-2.428466337071191e-05,2.428466337071191e-05
ALKAL2 (285016),-2.4266802927612962e-05,2.4266802927612962e-05
FAM216A (29902),-2.422946221929448e-05,2.422946221929448e-05
PSMD13 (5719),-2.4227645299167647e-05,2.4227645299167647e-05
SPATS2L (26010),-2.4222973606319127e-05,2.4222973606319127e-05
SOCS1 (8651),-2.422004580360137e-05,2.422004580360137e-05
ASB1 (51665),-2.4216985532340947e-05,2.4216985532340947e-05
LIG3 (3980),2.418466079007551e-05,2.418466079007551e-05
TOR4A (54863),-2.418181592951791e-05,2.418181592951791e-05
PSG7 (5676),-2.4171114203976218e-05,2.4171114203976218e-05
AGXT2 (64902),-2.416747617785681e-05,2.416747617785681e-05
UBE2Q1 (55585),2.416417818540022e-05,2.416417818540022e-05
GRTP1 (79774),2.4125307652178215e-05,2.4125307652178215e-05
SH2B3 (10019),-2.4102096652887033e-05,2.4102096652887033e-05
CFAP299 (255119),-2.410021542806243e-05,2.410021542806243e-05
RREB1 (6239),2.4095118411399e-05,2.4095118411399e-05
DCAF8 (50717),2.4056527777635937e-05,2.4056527777635937e-05
ST6GALNAC5 (81849),-2.403948993716875e-05,2.403948993716875e-05
KRT33B (3884),-2.402889708879353e-05,2.402889708879353e-05
CYP2C19 (1557),2.400492549672878e-05,2.400492549672878e-05
ARHGAP22 (58504),-2.4003457712962096e-05,2.4003457712962096e-05
RFTN1 (23180),-2.4000646037199032e-05,2.4000646037199032e-05
RACK1 (10399),-2.398863779063551e-05,2.398863779063551e-05
PPFIBP2 (8495),2.3963211218085815e-05,2.3963211218085815e-05
RAPGEFL1 (51195),2.3939935926051648e-05,2.3939935926051648e-05
HYAL1 (3373),2.393875693487103e-05,2.393875693487103e-05
SGTB (54557),-2.393823268952493e-05,2.393823268952493e-05
SEMA4A (64218),2.3930823113737268e-05,2.3930823113737268e-05
RAMP1 (10267),-2.3918283234725455e-05,2.3918283234725455e-05
BAIAP2L2 (80115),2.391005187940261e-05,2.391005187940261e-05
FHL2 (2274),-2.3908031111325947e-05,2.3908031111325947e-05
LGALS13 (29124),-2.3907468074722892e-05,2.3907468074722892e-05
ADK (132),-2.3880456043794076e-05,2.3880456043794076e-05
CDC42EP3 (10602),-2.3878294286532627e-05,2.3878294286532627e-05
DEGS2 (123099),2.3868625634206702e-05,2.3868625634206702e-05
GDF9 (2661),2.382777218942908e-05,2.382777218942908e-05
SPDYE21 (442572),2.382121527327034e-05,2.382121527327034e-05
HEXIM1 (10614),2.3796191254573682e-05,2.3796191254573682e-05
NME7 (29922),-2.377954752824495e-05,2.377954752824495e-05
MICAL2 (9645),-2.3772511232925336e-05,2.3772511232925336e-05
ESPL1 (9700),2.376150032375943e-05,2.376150032375943e-05
TPD52L3 (89882),-2.374648237767707e-05,2.374648237767707e-05
JAK1 (3716),-2.371639190422971e-05,2.371639190422971e-05
KRBOX4 (55634),-2.3710086902216673e-05,2.3710086902216673e-05
S100A1 (6271),2.370732636657564e-05,2.370732636657564e-05
WNT11 (7481),2.3684247941936485e-05,2.3684247941936485e-05
PLAU (5328),-2.3668782685367846e-05,2.3668782685367846e-05
ID4 (3400),2.3657448224912617e-05,2.3657448224912617e-05
CBX4 (8535),2.3651296516070176e-05,2.3651296516070176e-05
TMCC1 (23023),2.3649164884305018e-05,2.3649164884305018e-05
TMEM79 (84283),2.3646210154637782e-05,2.3646210154637782e-05
KTI12 (112970),-2.3634123405113762e-05,2.3634123405113762e-05
ELL3 (80237),2.3598604300769235e-05,2.3598604300769235e-05
TRIM31 (11074),2.3591456137700492e-05,2.3591456137700492e-05
CFAP92 (57501),2.3586143157059036e-05,2.3586143157059036e-05
MPPE1 (65258),2.3583408377015368e-05,2.3583408377015368e-05
FOXI1 (2299),2.3569839424661966e-05,2.3569839424661966e-05
EGR3 (1960),2.3568353034397873e-05,2.3568353034397873e-05
EPS8L1 (54869),2.3552838383370483e-05,2.3552838383370483e-05
ARHGDIB (397),-2.3551410751974834e-05,2.3551410751974834e-05
LIPT2 (387787),2.3545345344654392e-05,2.3545345344654392e-05
FBP2 (8789),2.3534364769275256e-05,2.3534364769275256e-05
MAP7 (9053),2.352361097487445e-05,2.352361097487445e-05
IFT88 (8100),2.3521990741487182e-05,2.3521990741487182e-05
NOTCH3 (4854),2.3507966299134584e-05,2.3507966299134584e-05
NUDC (10726),-2.3465530629324727e-05,2.3465530629324727e-05
FBXW12 (285231),2.3455709487064593e-05,2.3455709487064593e-05
SLC25A48 (153328),2.3444103325146343e-05,2.3444103325146343e-05
MBD2 (8932),2.3438685256379887e-05,2.3438685256379887e-05
VEGFC (7424),-2.343757152215006e-05,2.343757152215006e-05
HOXC10 (3226),2.34160770792723e-05,2.34160770792723e-05
SGK3 (23678),2.339118614256403e-05,2.339118614256403e-05
ZFR2 (23217),2.33759624190385e-05,2.33759624190385e-05
PIP4K2A (5305),-2.336740357643569e-05,2.336740357643569e-05
MRPL17 (63875),-2.3367213929919764e-05,2.3367213929919764e-05
KANK4 (163782),-2.335497083111404e-05,2.335497083111404e-05
SPATA13 (221178),2.3348879363840294e-05,2.3348879363840294e-05
FAM186B (84070),2.333535213225164e-05,2.333535213225164e-05
UBN2 (254048),2.3329119062761633e-05,2.3329119062761633e-05
XPNPEP3 (63929),2.331380633355945e-05,2.331380633355945e-05
DMBX1 (127343),2.3313117885621565e-05,2.3313117885621565e-05
PGBD2 (267002),2.330050550123143e-05,2.330050550123143e-05
ATL2 (64225),2.3292633830175682e-05,2.3292633830175682e-05
COMMD7 (149951),-2.3285898431005757e-05,2.3285898431005757e-05
RDH10 (157506),2.3285400738139566e-05,2.3285400738139566e-05
AK4 (205),-2.3275861685090838e-05,2.3275861685090838e-05
KIAA1549L (25758),-2.3244009782745814e-05,2.3244009782745814e-05
ARHGAP18 (93663),-2.3221691928351055e-05,2.3221691928351055e-05
GJD3 (125111),2.321655846702737e-05,2.321655846702737e-05
TMEM253 (643382),2.3197961814536356e-05,2.3197961814536356e-05
STX1B (112755),-2.3195099844291815e-05,2.3195099844291815e-05
SLC48A1 (55652),2.3194167040410307e-05,2.3194167040410307e-05
KRTAP4-9 (100132386),-2.3177630228744007e-05,2.3177630228744007e-05
AMN1 (196394),-2.3154448596978085e-05,2.3154448596978085e-05
NRIP3 (56675),-2.3146403839407287e-05,2.3146403839407287e-05
FTHL17 (53940),2.314212556298271e-05,2.314212556298271e-05
CXCL5 (6374),-2.3133336346005098e-05,2.3133336346005098e-05
SPDYE18 (100505767),2.3132130352053842e-05,2.3132130352053842e-05
TIE1 (7075),-2.3126984383171373e-05,2.3126984383171373e-05
BTBD10 (84280),-2.3122973078853826e-05,2.3122973078853826e-05
ACOT9 (23597),-2.3112491183486887e-05,2.3112491183486887e-05
TUBAL3 (79861),2.3104850351034007e-05,2.3104850351034007e-05
PHOX2A (401),-2.3097508314121398e-05,2.3097508314121398e-05
ZEB1 (6935),-2.308976864018314e-05,2.308976864018314e-05
ARMC7 (79637),2.3089437042980353e-05,2.3089437042980353e-05
INSYN2B (100131897),-2.3088084573775822e-05,2.3088084573775822e-05
TMEM140 (55281),2.3077070316042664e-05,2.3077070316042664e-05
TAF11L11 (112488746),2.306966149341105e-05,2.306966149341105e-05
CHDH (55349),2.306168410505749e-05,2.306168410505749e-05
TSPAN12 (23554),2.3060066201457178e-05,2.3060066201457178e-05
YPEL5 (51646),-2.3058191971553873e-05,2.3058191971553873e-05
MYO18A (399687),2.3034333629948568e-05,2.3034333629948568e-05
CCBE1 (147372),-2.3030538950595654e-05,2.3030538950595654e-05
USF2 (7392),2.3004797124888542e-05,2.3004797124888542e-05
BMP8B (656),2.2991044590850737e-05,2.2991044590850737e-05
POMZP3 (22932),2.2972393004121118e-05,2.2972393004121118e-05
TSPAN4 (7106),-2.2961179349105702e-05,2.2961179349105702e-05
RGS10 (6001),-2.2955699391831317e-05,2.2955699391831317e-05
RASSF8 (11228),-2.2943265204155003e-05,2.2943265204155003e-05
CADM4 (199731),2.2926071752854347e-05,2.2926071752854347e-05
LTBP2 (4053),-2.2925199040390372e-05,2.2925199040390372e-05
NUDT8 (254552),2.2921973279020464e-05,2.2921973279020464e-05
LOXL2 (4017),-2.292038137258411e-05,2.292038137258411e-05
OBP2A (29991),-2.2896420138599884e-05,2.2896420138599884e-05
IL22RA1 (58985),2.28950942456112e-05,2.28950942456112e-05
NAV3 (89795),-2.2877044147822105e-05,2.2877044147822105e-05
FBXL22 (283807),2.2871416238408302e-05,2.2871416238408302e-05
KIAA1328 (57536),2.2869748619687705e-05,2.2869748619687705e-05
LRAT (9227),2.28198561473569e-05,2.28198561473569e-05
CABP7 (164633),-2.281656175795169e-05,2.281656175795169e-05
TUBB1 (81027),2.2811860879190636e-05,2.2811860879190636e-05
ID1 (3397),2.2792285648403756e-05,2.2792285648403756e-05
ARL6IP4 (51329),-2.2779964050181756e-05,2.2779964050181756e-05
CD274 (29126),-2.2779833387892936e-05,2.2779833387892936e-05
SEMA3B (7869),2.2776066646563966e-05,2.2776066646563966e-05
UFSP1 (402682),2.275946235612145e-05,2.275946235612145e-05
HOXC11 (3227),2.275464063579438e-05,2.275464063579438e-05
AP1AR (55435),2.275432532655269e-05,2.275432532655269e-05
LRRC43 (254050),-2.274696613980885e-05,2.274696613980885e-05
SEMA7A (8482),-2.2736402105428294e-05,2.2736402105428294e-05
DEPDC5 (9681),2.2726336621483582e-05,2.2726336621483582e-05
CCDC80 (151887),-2.2710957011283572e-05,2.2710957011283572e-05
PRR5 (55615),2.2704533579628172e-05,2.2704533579628172e-05
FAM3D (131177),2.2697494442607113e-05,2.2697494442607113e-05
SLTM (79811),2.268909948756131e-05,2.268909948756131e-05
GPLD1 (2822),2.268219756278241e-05,2.268219756278241e-05
BNIP3 (664),-2.2670906308774937e-05,2.2670906308774937e-05
KRTAP9-7 (100505724),-2.2662337596039303e-05,2.2662337596039303e-05
DSE (29940),-2.265516140768235e-05,2.265516140768235e-05
JMJD6 (23210),-2.2654993252480023e-05,2.2654993252480023e-05
PVALB (5816),2.2650048514154928e-05,2.2650048514154928e-05
KLKB1 (3818),2.2623798441407134e-05,2.2623798441407134e-05
SRCIN1 (80725),2.2603801702030768e-05,2.2603801702030768e-05
GTF2I (2969),2.2603366444675744e-05,2.2603366444675744e-05
XPO4 (64328),2.2598217742113537e-05,2.2598217742113537e-05
CELF3 (11189),-2.259817961008437e-05,2.259817961008437e-05
ARHGDIA (396),-2.259393820039207e-05,2.259393820039207e-05
PLAG1 (5324),-2.2588564537203126e-05,2.2588564537203126e-05
SNAPC1 (6617),-2.258297244203796e-05,2.258297244203796e-05
ITGB1 (3688),-2.2556832674599782e-05,2.2556832674599782e-05
IL12A (3592),-2.2547221541990058e-05,2.2547221541990058e-05
C8orf88 (100127983),-2.2544495092455954e-05,2.2544495092455954e-05
COLEC11 (78989),2.2510248613563336e-05,2.2510248613563336e-05
MPP4 (58538),-2.247338167980894e-05,2.247338167980894e-05
JPT1 (51155),-2.246984965687396e-05,2.246984965687396e-05
CFAP73 (387885),2.2454328167545356e-05,2.2454328167545356e-05
ELAVL3 (1995),-2.245294998404081e-05,2.245294998404081e-05
DUSP18 (150290),2.243444088847995e-05,2.243444088847995e-05
ANKMY2 (57037),-2.2427619581287223e-05,2.2427619581287223e-05
GJC1 (10052),-2.2422076024188575e-05,2.2422076024188575e-05
MYO1A (4640),2.2418796313986994e-05,2.2418796313986994e-05
SPATC1 (375686),2.2390204311495403e-05,2.2390204311495403e-05
C22orf31 (25770),2.238890168785075e-05,2.238890168785075e-05
TFE3 (7030),-2.2382031639883398e-05,2.2382031639883398e-05
ING3 (54556),2.2379739471937324e-05,2.2379739471937324e-05
GRAMD4 (23151),2.237519857093783e-05,2.237519857093783e-05
PLCD3 (113026),2.2373127307559413e-05,2.2373127307559413e-05
FAM171A1 (221061),-2.2360481432661243e-05,2.2360481432661243e-05
TNFRSF9 (3604),-2.235868239330974e-05,2.235868239330974e-05
SP2 (6668),2.2358100816653425e-05,2.2358100816653425e-05
TMEM87A (25963),2.234946896263687e-05,2.234946896263687e-05
PSG5 (5673),-2.2349206146986524e-05,2.2349206146986524e-05
GAGE2E (26749),2.233689245359442e-05,2.233689245359442e-05
USP21 (27005),2.2312652270562472e-05,2.2312652270562472e-05
DPYD (1806),-2.2289384032506793e-05,2.2289384032506793e-05
F12 (2161),2.2263301633679873e-05,2.2263301633679873e-05
ZNF318 (24149),2.2262565083595992e-05,2.2262565083595992e-05
FBXW10B (374286),2.2258412369068084e-05,2.2258412369068084e-05
EFNA1 (1942),2.223489973924851e-05,2.223489973924851e-05
ADCK2 (90956),2.221539399203817e-05,2.221539399203817e-05
NHLRC4 (283948),-2.2213025080841327e-05,2.2213025080841327e-05
DGAT2 (84649),2.219380610829011e-05,2.219380610829011e-05
CCDC160 (347475),2.2191940127878105e-05,2.2191940127878105e-05
KRTAP2-3 (730755),-2.218006562894506e-05,2.218006562894506e-05
RAD51D (5892),2.217909562188916e-05,2.217909562188916e-05
NR4A1 (3164),2.217907410555043e-05,2.217907410555043e-05
ATP9B (374868),2.2173806349599545e-05,2.2173806349599545e-05
SLC9A2 (6549),2.2172497561100178e-05,2.2172497561100178e-05
CACNA1D (776),2.2154706334049584e-05,2.2154706334049584e-05
SYTL3 (94120),-2.212707000425993e-05,2.212707000425993e-05
SCIN (85477),2.2117684423529978e-05,2.2117684423529978e-05
EPHB3 (2049),2.2087661752290308e-05,2.2087661752290308e-05
ANKRD40CL (55018),2.2086632649241268e-05,2.2086632649241268e-05
OR3A2 (4995),2.2083423526866354e-05,2.2083423526866354e-05
DLX6 (1750),2.2082398829398567e-05,2.2082398829398567e-05
TMEM154 (201799),-2.2076227098448055e-05,2.2076227098448055e-05
TAF11L8 (112488737),-2.2070622074936522e-05,2.2070622074936522e-05
GAGE1 (2543),2.206284473284783e-05,2.206284473284783e-05
OTULINL (54491),-2.2035174492196474e-05,2.2035174492196474e-05
PLEKHH1 (57475),2.2034258103287657e-05,2.2034258103287657e-05
SPIRE2 (84501),2.2021679757721884e-05,2.2021679757721884e-05
SERPINE1 (5054),-2.199085711218225e-05,2.199085711218225e-05
ZNF782 (158431),2.1990455987547435e-05,2.1990455987547435e-05
ATP6V1E2 (90423),2.1989602307951753e-05,2.1989602307951753e-05
TAGLN3 (29114),-2.1987602552403136e-05,2.1987602552403136e-05
ACO1 (48),-2.197998668584769e-05,2.197998668584769e-05
CD209 (30835),-2.1971812592789342e-05,2.1971812592789342e-05
ZNF324B (388569),2.1957645879132407e-05,2.1957645879132407e-05
DLX5 (1749),2.1957120568273495e-05,2.1957120568273495e-05
FNBP1 (23048),-2.1956692368901918e-05,2.1956692368901918e-05
MTCL3 (387104),-2.1927558558465778e-05,2.1927558558465778e-05
OTUD5 (55593),-2.191726586116018e-05,2.191726586116018e-05
HIC1 (3090),-2.1909365969317442e-05,2.1909365969317442e-05
TRIML2 (205860),-2.1893401949293225e-05,2.1893401949293225e-05
ALPG (251),2.1887357671130132e-05,2.1887357671130132e-05
H2AC8 (3012),2.187132061684901e-05,2.187132061684901e-05
FAM86B2 (653333),2.1869167685012675e-05,2.1869167685012675e-05
ABHD11 (83451),2.1868980313343578e-05,2.1868980313343578e-05
NTNG1 (22854),-2.1851795604704417e-05,2.1851795604704417e-05
TNRC6C (57690),2.184309158200147e-05,2.184309158200147e-05
DLD (1738),2.183484272061283e-05,2.183484272061283e-05
HSD11B2 (3291),2.1834107274300924e-05,2.1834107274300924e-05
ASCL1 (429),-2.1827617647545888e-05,2.1827617647545888e-05
PICK1 (9463),2.1810911204046468e-05,2.1810911204046468e-05
LOX (4015),-2.1806343787514825e-05,2.1806343787514825e-05
CLCN3 (1182),2.180504304186804e-05,2.180504304186804e-05
CKMT1A (548596),2.179758178861573e-05,2.179758178861573e-05
STAG3 (10734),2.1793299566377312e-05,2.1793299566377312e-05
ARHGAP44 (9912),2.179224232283115e-05,2.179224232283115e-05
PPP2R2D (55844),-2.1790063538867316e-05,2.1790063538867316e-05
TMPRSS11D (9407),2.178115078399251e-05,2.178115078399251e-05
BRME1 (79173),2.17804042873218e-05,2.17804042873218e-05
NDUFS2 (4720),2.1774955671705907e-05,2.1774955671705907e-05
NHERF4 (79849),2.177380636494396e-05,2.177380636494396e-05
ALK (238),-2.176931984434303e-05,2.176931984434303e-05
ARHGAP27 (201176),2.1764388115093046e-05,2.1764388115093046e-05
MAGEB5 (347541),-2.174494945345203e-05,2.174494945345203e-05
ZNF219 (51222),2.1740907741178867e-05,2.1740907741178867e-05
RALGAPA2 (57186),2.1735702295204048e-05,2.1735702295204048e-05
PHLDB2 (90102),-2.1722056070411965e-05,2.1722056070411965e-05
FEM1A (55527),2.171756901617538e-05,2.171756901617538e-05
HEXIM2 (124790),2.171173971731455e-05,2.171173971731455e-05
C2orf88 (84281),2.1709438048569235e-05,2.1709438048569235e-05
NOC4L (79050),-2.1708641018562073e-05,2.1708641018562073e-05
RNF175 (285533),-2.1706336651406776e-05,2.1706336651406776e-05
IRAK3 (11213),-2.1700047575001256e-05,2.1700047575001256e-05
STX17 (55014),2.168899262131582e-05,2.168899262131582e-05
CCNB3 (85417),2.167999045336685e-05,2.167999045336685e-05
MTNR1A (4543),2.1672259258628446e-05,2.1672259258628446e-05
ID2 (3398),2.166845297711549e-05,2.166845297711549e-05
MYH1 (4619),-2.166403312581964e-05,2.166403312581964e-05
KBTBD7 (84078),2.16594619572111e-05,2.16594619572111e-05
CCDC181 (57821),-2.165368964019301e-05,2.165368964019301e-05
ARPC2 (10109),-2.1653393113175405e-05,2.1653393113175405e-05
C17orf50 (146853),2.16478922538594e-05,2.16478922538594e-05
NECAB1 (64168),-2.1645951597912313e-05,2.1645951597912313e-05
ZNF843 (283933),2.1640539148697936e-05,2.1640539148697936e-05
CDC42 (998),-2.1640486166761525e-05,2.1640486166761525e-05
GDPD3 (79153),2.1628324428612122e-05,2.1628324428612122e-05
HGS (9146),-2.1624236001735483e-05,2.1624236001735483e-05
CYB561A3 (220002),2.1624033366070105e-05,2.1624033366070105e-05
KRTAP4-16 (85354),-2.161486097275316e-05,2.161486097275316e-05
SLC16A12 (387700),-2.1602646938216242e-05,2.1602646938216242e-05
TMEM86A (144110),2.1594372917440197e-05,2.1594372917440197e-05
LCE5A (254910),2.1589910015623938e-05,2.1589910015623938e-05
GLRX3 (10539),-2.1588460760631937e-05,2.1588460760631937e-05
CYP4F11 (57834),2.157836403230303e-05,2.157836403230303e-05
CEP170B (283638),2.157649715364995e-05,2.157649715364995e-05
SYCP2 (10388),2.1563079330202634e-05,2.1563079330202634e-05
TNFSF15 (9966),2.155536448234502e-05,2.155536448234502e-05
GOLT1B (51026),-2.155529179176623e-05,2.155529179176623e-05
NEDD9 (4739),2.155118401760899e-05,2.155118401760899e-05
DEFB105B (504180),-2.1550798874573344e-05,2.1550798874573344e-05
NFILZ (105372267),-2.1543377136889582e-05,2.1543377136889582e-05
SMS (6611),-2.152692119425553e-05,2.152692119425553e-05
PILRB (29990),2.1513876806920853e-05,2.1513876806920853e-05
ASB16 (92591),2.1498604391497587e-05,2.1498604391497587e-05
NGF (4803),-2.149785840342487e-05,2.149785840342487e-05
DNAI2 (64446),-2.1497302843518347e-05,2.1497302843518347e-05
DDR1 (780),2.1496079531100468e-05,2.1496079531100468e-05
TERB2 (145645),2.149477919546912e-05,2.149477919546912e-05
SLC25A15 (10166),2.1494760112707234e-05,2.1494760112707234e-05
TRIM26 (7726),2.1489485440741387e-05,2.1489485440741387e-05
IKBIP (121457),-2.1487640980055457e-05,2.1487640980055457e-05
GARIN5A (112703),2.147985202979075e-05,2.147985202979075e-05
CARMIL1 (55604),2.1468078037065737e-05,2.1468078037065737e-05
FAM98C (147965),2.1448277891601537e-05,2.1448277891601537e-05
MARCHF11 (441061),-2.144455783563279e-05,2.144455783563279e-05
HACD4 (401494),-2.1436583774102273e-05,2.1436583774102273e-05
KLHL3 (26249),-2.142879519687014e-05,2.142879519687014e-05
HSPB9 (94086),2.14215207206987e-05,2.14215207206987e-05
GSDME (1687),-2.1407824671880406e-05,2.1407824671880406e-05
CDC73 (79577),2.140070185706277e-05,2.140070185706277e-05
TLR10 (81793),2.1399644504610613e-05,2.1399644504610613e-05
NXT2 (55916),2.1366741705419933e-05,2.1366741705419933e-05
AP5M1 (55745),2.135255472398215e-05,2.135255472398215e-05
MREG (55686),2.135150012187964e-05,2.135150012187964e-05
PRR12 (57479),2.1344577028072877e-05,2.1344577028072877e-05
ADCY6 (112),2.1344354526398413e-05,2.1344354526398413e-05
TNNI3K (51086),-2.1341951588077265e-05,2.1341951588077265e-05
CAPN2 (824),-2.1341146456655347e-05,2.1341146456655347e-05
SUSD5 (26032),-2.1336019668519248e-05,2.1336019668519248e-05
ALDH3B2 (222),2.1319584031374298e-05,2.1319584031374298e-05
DYSF (8291),-2.130868392097724e-05,2.130868392097724e-05
TMEM63B (55362),2.1296553975973422e-05,2.1296553975973422e-05
EDA (1896),2.1296345533919705e-05,2.1296345533919705e-05
ATP5F1A (498),2.128710097470965e-05,2.128710097470965e-05
AP4B1 (10717),-2.128369676052086e-05,2.128369676052086e-05
TRPC1 (7220),-2.1281163668751862e-05,2.1281163668751862e-05
COX6B2 (125965),2.127848529611936e-05,2.127848529611936e-05
TMSB10 (9168),-2.1276843620680397e-05,2.1276843620680397e-05
ARF5 (381),2.1270551323600533e-05,2.1270551323600533e-05
ZNF648 (127665),2.124809068687409e-05,2.124809068687409e-05
C6orf58 (352999),-2.124133551119528e-05,2.124133551119528e-05
ERBB2 (2064),2.1236228580359093e-05,2.1236228580359093e-05
LAYN (143903),-2.1233312110031394e-05,2.1233312110031394e-05
MUC19 (283463),2.1229274913451676e-05,2.1229274913451676e-05
ARHGEF28 (64283),-2.122689193095918e-05,2.122689193095918e-05
SPHK1 (8877),-2.122531820279281e-05,2.122531820279281e-05
